Side,Price,Quantity,Total
ASK,2690.8,29.9283,80533.082245
ASK,2690.7000000000003,10.7009,28793.398899
ASK,2690.6000000000004,37.2211,100148.67485000001
ASK,2690.5,6.3088,16974.288286
ASK,2690.4,34.1107,91773.68515
ASK,2690.3,48.1125,129439.76292499999
ASK,2690.2000000000003,37.763,101591.09315100001
ASK,2690.1000000000004,19.1912,51627.141986
ASK,2690.0,24.4464,65761.912538
ASK,2689.9,17.4894,47045.870256
ASK,2689.8,33.1969,89294.305261
ASK,2689.7000000000003,10.9724,29512.943848000003
ASK,2689.6000000000004,11.745,31590.145994
ASK,2689.5,18.9587,50990.325578
ASK,2689.4,15.893799999999999,42745.564455
ASK,2689.3,70.4842,189557.6199
ASK,2689.2000000000003,110.97589999999998,298443.948522
ASK,2689.1000000000004,14.0144,37686.985726
ASK,2689.0,29.9486,80533.228002
ASK,2688.9,58.2743,156696.11785900002
ASK,2688.8,24.1449,64922.34975
ASK,2688.7000000000003,32.9811,88678.343212
ASK,2688.6000000000004,22.271900000000002,59881.61227499999
ASK,2688.5,16.9187,45487.314322
ASK,2688.4,18.7322,50360.716296
ASK,2688.3,4.2269,11363.261952
ASK,2688.2000000000003,10.2903,27663.167591
ASK,2688.1000000000004,40.6793,109351.956111
ASK,2688.0,17.810100000000002,47874.003992
ASK,2687.9,25.8244,69415.098472
ASK,2687.8,17.378,46709.711661999994
ASK,2687.7000000000003,42.8342,115128.530421
ASK,2687.6000000000004,2.6956,7244.749905
ASK,2687.5,30.8315,82861.756954
ASK,2687.4,14.0085,37647.12673
ASK,2687.3,13.5817,36498.624068
ASK,2687.2000000000003,10.007900000000001,26893.885449000005
ASK,2687.1000000000004,51.3652,138026.368121
ASK,2687.0,29.2177,78508.853749
ASK,2686.9,46.4446,124794.789354
ASK,2686.8,9.1999,24718.378374
ASK,2686.7000000000003,53.5033,143749.549421
ASK,2686.6000000000004,18.1849,48856.991637
ASK,2686.5,21.9219,58895.039262
ASK,2686.4,35.8379,96277.022081
ASK,2686.3,35.2881,94795.433209
ASK,2686.2000000000003,11.7325,31516.592116
ASK,2686.1000000000004,63.5244,170637.36776
ASK,2686.0,35.6683,95806.974029
ASK,2685.9,65.9597,177166.643545
ASK,2685.8,27.9839,75159.99328200001
ASK,2685.7000000000003,24.9073,66895.30024
ASK,2685.6000000000004,15.7508,42301.545275
ASK,2685.5,22.1033,59359.442895
ASK,2685.4,8.020900000000001,21539.845260000002
ASK,2685.3,74.80369999999999,200875.683502
BID,2685.3,7.7289,20754.878412000005
BID,2685.2000000000003,3.7491,10067.269271
BID,2685.1000000000004,0.0041,11.009122000000001
BID,2685.0,16.337,43866.323967
BID,2684.9,4.7186,12669.326675
BID,2684.8,15.7554,42300.76086
BID,2684.7000000000003,6.0551,16256.375011000002
BID,2684.6000000000004,24.255,65116.654121
BID,2684.5,7.1569,19213.18864
BID,2684.4,23.4586,62973.972296
BID,2684.3,63.6992,170990.206537
BID,2684.2000000000003,80.9548,217302.204963
BID,2684.1000000000004,36.303399999999996,97443.033108
BID,2684.0,34.619299999999996,92919.887392
BID,2683.9,5.141,13798.317245
BID,2683.8,44.4005,119164.03063499999
BID,2683.7000000000003,17.7725,47696.55872
BID,2683.6000000000004,27.9029,74882.175816
BID,2683.5,28.6695,76936.357541
BID,2683.4,31.1025,83462.609888
BID,2683.3,24.7716,66471.19408
BID,2683.2000000000003,28.509,76497.36623500001
BID,2683.1000000000004,44.5668,119579.775362
BID,2683.0,13.6811,36706.83651
BID,2682.9,8.2926,22248.711259
BID,2682.8,9.251,24818.947715000002
BID,2682.7000000000003,18.4822,49583.458499
BID,2682.6000000000004,37.9525,101813.529175
BID,2682.5,25.307399999999998,67888.799971
BID,2682.4,24.5829,65942.14394400001
BID,2682.3,9.4607,25376.893313
BID,2682.2000000000003,26.913700000000002,72189.65419100001
BID,2682.1000000000004,27.0092,72442.38995200001
BID,2682.0,44.8884,120392.225233
BID,2681.9,46.2344,123998.13903600001
BID,2681.8,18.6902,50124.64106
BID,2681.7000000000003,32.143,86199.477004
BID,2681.6000000000004,29.7917,79890.497139
BID,2681.5,45.094699999999996,120924.040801
BID,2681.4,20.983,56264.991975
BID,2681.3,7.9568,21335.107908
BID,2681.2000000000003,38.916,104343.51114
BID,2681.1000000000004,20.6878,55466.980926000004
BID,2681.0,15.2418,40863.976356
BID,2680.9,69.79129999999999,187107.825013
BID,2680.8,21.1633,56735.066735
BID,2680.7000000000003,35.8478,96099.296547
BID,2680.6000000000004,22.2924,59758.475984000004
BID,2680.5,40.8455,109489.23431300001
BID,2680.4,14.127400000000002,37867.914926
BID,2680.3,17.4807,46854.580026
BID,2680.2000000000003,2.5479000000000003,6829.005347
BID,2680.1000000000004,46.8427,125546.806397
BID,2680.0,62.38759999999999,167199.597687
BID,2679.9,152.0668,407538.660241
BID,2679.8,38.485299999999995,103134.35756100001
BID,2679.7000000000003,80.5912,215965.11657
BID,2679.6000000000004,15.7916,42316.037776
BID,2679.5,11.2356,30106.552273
BID,2679.4,22.886200000000002,61322.11627599999
BID,2679.3,43.3371,116114.16462499999
BID,2679.2000000000003,6.821400000000001,18276.055793
BID,2679.1000000000004,17.216,46123.609662
BID,2679.0,39.6382,106192.02839400001
BID,2678.9,61.411500000000004,164517.348959
BID,2678.8,12.770299999999999,34209.509319
BID,2678.7000000000003,13.9247,37301.057279
BID,2678.6000000000004,4.465,11960.289422
BID,2678.5,11.7819,31558.15706
BID,2678.4,22.07,59113.658781
BID,2678.3,4.686599999999999,12552.262917
BID,2678.2000000000003,12.9567,34701.18006
BID,2678.1000000000004,13.8571,37111.905995
BID,2678.0,38.5726,103298.76683500002
BID,2677.9,19.3721,51877.43092399999
BID,2677.8,16.3992,43914.590319
BID,2677.7000000000003,2.9303,7846.556372
BID,2677.6000000000004,2.8714,7688.575741000001
BID,2677.5,6.713900000000001,17976.724965999998
BID,2677.4,0.15480000000000002,414.47042999999996
BID,2677.3,16.8793,45192.225729000005
BID,2677.2000000000003,7.466200000000001,19988.883273000003
BID,2677.1000000000004,4.106199999999999,10992.790900999998
BID,2677.0,2.5269999999999997,6764.945474
BID,2676.9,27.8447,74538.959569
BID,2676.8,9.540799999999999,25539.199961000002
BID,2676.7000000000003,47.0273,125878.599025
BID,2676.6000000000004,153.3098,410360.1290020001
BID,2676.5,0.0538,143.99726500000003
BID,2676.4,0.1452,388.623265
BID,2676.3,0.0424,113.477797
BID,2676.2000000000003,1.4986000000000002,4010.655506
BID,2676.1000000000004,0.0683,182.78264000000001
BID,2676.0,13.7695,36848.145914
BID,2675.9,15.475000000000001,41410.347192
BID,2675.8,5.729699999999999,15331.767300999998
BID,2675.7000000000003,3.7693,10085.743314000001
BID,2675.6000000000004,97.0104,259563.79323100002
BID,2675.5,2.6849,7183.656968
BID,2675.4,71.5104,191324.219291
BID,2675.3,40.4123,108117.410028
BID,2675.2000000000003,1.7628,4715.96906
BID,2675.1000000000004,0.2952,789.6959420000001
BID,2675.0,0.12260000000000001,327.958296
BID,2674.9,15.0761,40328.565030000005
BID,2674.8,8.8636,23708.725692999997
BID,2674.7000000000003,0.0083,22.200527
BID,2674.6000000000004,0.0388,103.77678900000001
BID,2674.5,0.08159999999999999,218.24258700000001
BID,2674.4,0.6771,1810.8830139999998
BID,2674.3,4.6337,12392.289142000001
BID,2674.2000000000003,0.0317,84.77370199999999
BID,2674.1000000000004,0.054000000000000006,144.40563500000002
BID,2674.0,3.8656,10336.939283
BID,2673.9,1.3658000000000001,3652.118997
BID,2673.8,0.2668,713.3830750000001
BID,2673.7000000000003,8.661200000000001,23157.653070999997
BID,2673.6000000000004,0.273,729.918223
BID,2673.5,27.53,73602.28831900001
BID,2673.4,0.402,1074.746413
BID,2673.3,0.1482,396.190017
BID,2673.2000000000003,0.3254,869.8726320000001
BID,2673.1000000000004,0.1225,327.46138999999994
BID,2673.0,0.3666,979.9557
BID,2672.9,0.4681,1251.230037
BID,2672.8,0.5388000000000001,1440.111844
BID,2672.7000000000003,0.062,165.708833
BID,2672.6000000000004,0.9957,2661.131307
BID,2672.5,8.11,21674.783866
BID,2672.4,98.5897,263480.971952
BID,2672.3,2.0887000000000002,5581.687723000001
BID,2672.2000000000003,0.091,243.17280699999998
BID,2672.1000000000004,3.1053,8297.827859
BID,2672.0,1.3179999999999998,3521.710462
BID,2671.9,3.1950000000000003,8537.035353000001
BID,2671.8,0.257,686.661783
BID,2671.7000000000003,81.8312,218630.93460799998
BID,2671.6000000000004,0.1736,463.803071
BID,2671.5,0.0242,64.652252
BID,2671.4,8.1909,21881.824234
BID,2671.3,10.8653,29025.019238
BID,2671.2000000000003,8.1096,21662.773186
BID,2671.1000000000004,0.058499999999999996,156.26366299999998
BID,2671.0,0.26949999999999996,719.850262
BID,2670.9,0.5655,1510.442996
BID,2670.8,0.2692,719.003853
BID,2670.7000000000003,0.0078,20.831792999999998
BID,2670.6000000000004,0.06920000000000001,184.808752
BID,2670.5,0.165,440.6454719999999
BID,2670.4,0.1494,398.968775
BID,2670.3,8.152,21768.775965
BID,2670.2000000000003,0.052599999999999994,140.454677
BID,2670.1000000000004,0.1076,287.307941
BID,2670.0,1.164,3107.9864279999997
BID,2669.9,353.0464,942633.8829580001
BID,2669.8,0.202,539.3074080000001
BID,2669.7000000000003,0.2569,685.855043
BID,2669.6000000000004,0.5467,1459.5076080000001
BID,2669.5,0.023,61.40057
