Side,Price,Quantity,Total
ASK,2698.280,10.83800000,29243.95864
ASK,2698.290,0.01230000,33.188967
ASK,2698.300,8.06470000,21760.980010000003
ASK,2698.310,0.11780000,317.860918
ASK,2698.340,0.03140000,84.727876
ASK,2698.360,0.00210000,5.666556
ASK,2698.370,0.00190000,5.1269029999999995
ASK,2698.450,9.30240000,25102.061279999998
ASK,2698.500,0.03710000,100.11435
ASK,2698.510,0.03740000,100.92427400000001
ASK,2698.520,0.00310000,8.365412
ASK,2698.550,0.04440000,119.81562000000001
ASK,2698.620,0.00310000,8.365722
ASK,2698.640,0.01910000,51.54402399999999
ASK,2698.730,0.00190000,5.127587
ASK,2698.750,0.02120000,57.2135
ASK,2698.770,0.00690000,18.621513
ASK,2698.790,0.00930000,25.098746999999996
ASK,2698.800,0.00190000,5.12772
ASK,2698.820,0.05860000,158.15085200000001
ASK,2698.830,0.01920000,51.817536
ASK,2698.880,0.05690000,153.566272
ASK,2698.920,0.00300000,8.09676
ASK,2698.940,0.12500000,337.3675
ASK,2698.950,0.01960000,52.89941999999999
ASK,2698.960,0.00470000,12.685112
ASK,2698.980,0.00320000,8.636736
ASK,2699.030,0.00280000,7.557284
ASK,2699.080,0.00190000,5.128252
ASK,2699.090,0.00570000,15.384813000000001
ASK,2699.150,0.04260000,114.98379
ASK,2699.180,0.04320000,116.604576
ASK,2699.240,0.05240000,141.440176
ASK,2699.260,0.03100000,83.67706000000001
ASK,2699.300,0.00350000,9.447550000000001
ASK,2699.310,0.20250000,546.610275
ASK,2699.320,0.11880000,320.67921600000005
ASK,2699.330,0.00210000,5.6685929999999995
ASK,2699.370,10.83350000,29243.624895
ASK,2699.380,0.04620000,124.711356
ASK,2699.410,0.02160000,58.307256
ASK,2699.450,0.00390000,10.527854999999999
ASK,2699.470,0.01570000,42.38167899999999
ASK,2699.500,1.56040000,4212.2998
ASK,2699.510,0.04560000,123.09765600000001
ASK,2699.570,127.14460000,343235.747822
ASK,2699.590,1.11520000,3010.582768
ASK,2699.680,0.44930000,1212.9662239999998
ASK,2699.700,0.05790000,156.31262999999998
ASK,2699.720,0.00730000,19.707956
ASK,2699.740,0.01040000,28.077295999999997
ASK,2699.750,0.01600000,43.196
ASK,2699.810,0.00190000,5.129639
ASK,2699.830,0.00390000,10.529337
ASK,2699.840,0.00190000,5.129696
ASK,2699.980,1.79410000,4844.0341180000005
ASK,2699.990,0.06160000,166.31938399999999
ASK,2700.000,9.05200000,24440.399999999998
ASK,2700.020,0.04200000,113.40084
ASK,2700.120,0.05240000,141.486288
ASK,2700.140,0.03710000,100.175194
ASK,2700.150,0.00360000,9.72054
ASK,2700.170,0.00190000,5.130323
ASK,2700.210,0.57960000,1565.041716
ASK,2700.240,0.30780000,831.133872
ASK,2700.280,0.00200000,5.4005600000000005
ASK,2700.320,0.00280000,7.5608960000000005
ASK,2700.340,0.01490000,40.235066
ASK,2700.430,0.00340000,9.181462
ASK,2700.460,0.00280000,7.561288
ASK,2700.470,0.00420000,11.341973999999999
ASK,2700.500,0.01100000,29.705499999999997
ASK,2700.510,3.25940000,8802.042294
ASK,2700.530,0.12350000,333.51545500000003
ASK,2700.550,0.00600000,16.203300000000002
ASK,2700.580,0.00510000,13.772958000000001
ASK,2700.610,10.83350000,29257.058435000003
ASK,2700.620,0.04560000,123.148272
ASK,2700.630,0.03280000,88.58066400000001
ASK,2700.640,0.00200000,5.40128
ASK,2700.700,0.04440000,119.91108
ASK,2700.720,1.79220000,4840.2303839999995
ASK,2700.760,0.07080000,191.21380800000003
ASK,2700.780,0.00200000,5.401560000000001
ASK,2700.840,0.01340000,36.191256
ASK,2700.860,0.01000000,27.0086
ASK,2700.880,0.00190000,5.131672
ASK,2700.890,0.00190000,5.131691
ASK,2700.900,0.00470000,12.694230000000001
ASK,2700.920,0.00920000,24.848464
ASK,2700.970,0.01070000,28.900378999999997
ASK,2701.000,0.46000000,1242.46
ASK,2701.050,0.03220000,86.97381
ASK,2701.070,0.10210000,275.779247
ASK,2701.080,0.00830000,22.418964
ASK,2701.130,0.00340000,9.183842
ASK,2701.140,0.03230000,87.24682200000001
ASK,2701.150,0.00320000,8.643680000000002
ASK,2701.170,0.05370000,145.052829
ASK,2701.240,0.00610000,16.477564
ASK,2701.250,0.00190000,5.132375
ASK,2701.260,0.02550000,68.88213
ASK,2701.340,0.56640000,1530.038976
ASK,2701.350,0.04560000,123.18156
ASK,2701.370,1.69240000,4571.798588
ASK,2701.390,0.04450000,120.21185499999999
ASK,2701.410,0.01440000,38.900304
ASK,2701.420,0.00760000,20.530792
ASK,2701.430,0.00250000,6.753575
ASK,2701.490,0.00250000,6.753724999999999
ASK,2701.510,2.19710000,5935.487621
ASK,2701.570,0.01900000,51.32983
ASK,2701.600,0.00190000,5.133039999999999
ASK,2701.610,0.00520000,14.048372
ASK,2701.640,0.00210000,5.673443999999999
ASK,2701.670,97.98030000,264710.437101
ASK,2701.680,0.01640000,44.307552
ASK,2701.720,0.00200000,5.40344
ASK,2701.730,10.83350000,29269.191955000002
ASK,2701.760,0.00210000,5.6736960000000005
ASK,2701.810,0.01690000,45.660588999999995
ASK,2701.840,0.00700000,18.91288
ASK,2701.880,0.00260000,7.024888
ASK,2701.910,0.00290000,7.835538999999999
ASK,2701.920,0.00190000,5.133648
ASK,2701.960,0.09190000,248.310124
ASK,2701.990,0.00420000,11.348357999999998
ASK,2702.000,4.21040000,11376.5008
ASK,2702.090,0.00430000,11.618987
ASK,2702.130,0.04450000,120.244785
ASK,2702.220,0.00530000,14.321765999999998
ASK,2702.240,0.00200000,5.4044799999999995
ASK,2702.250,0.06080000,164.2968
ASK,2702.280,0.00550000,14.862540000000001
ASK,2702.310,0.00970000,26.212407
ASK,2702.320,0.00190000,5.1344080000000005
ASK,2702.350,0.01820000,49.18277
ASK,2702.410,0.00330000,8.917952999999999
ASK,2702.430,0.03830000,103.503069
ASK,2702.520,1.10800000,2994.3921600000003
ASK,2702.530,0.00370000,9.999361
ASK,2702.540,0.00930000,25.133622
ASK,2702.560,0.00790000,21.350224
ASK,2702.590,0.12420000,335.66167800000005
ASK,2702.600,0.00590000,15.94534
ASK,2702.640,0.01730000,46.755672
ASK,2702.670,0.00220000,5.945874000000001
ASK,2702.680,0.00190000,5.135091999999999
ASK,2702.700,0.00460000,12.432419999999999
ASK,2702.720,0.03450000,93.24384
ASK,2702.750,0.00850000,22.973375
ASK,2702.770,0.00580000,15.676065999999999
ASK,2702.790,0.10990000,297.03662099999997
ASK,2702.830,0.04680000,126.492444
ASK,2702.850,0.00200000,5.4056999999999995
ASK,2702.860,10.83670000,29290.082962000004
ASK,2702.900,0.00480000,12.97392
ASK,2702.940,0.01230000,33.246162
ASK,2702.960,0.00190000,5.135624
ASK,2702.980,0.00660000,17.839668
ASK,2703.000,0.06080000,164.3424
ASK,2703.030,0.01020000,27.570906000000004
ASK,2703.040,0.00190000,5.135776
ASK,2703.070,0.00300000,8.109210000000001
ASK,2703.170,0.00530000,14.326801
ASK,2703.300,0.01620000,43.79346
ASK,2703.310,0.02660000,71.908046
ASK,2703.320,0.00210000,5.676972
ASK,2703.330,0.00690000,18.652977
ASK,2703.350,0.00200000,5.4067
ASK,2703.400,0.00190000,5.1364600000000005
ASK,2703.410,0.00300000,8.11023
ASK,2703.440,0.00320000,8.651008000000001
ASK,2703.490,0.00190000,5.1366309999999995
ASK,2703.520,0.02280000,61.640256
ASK,2703.540,0.01790000,48.393366
ASK,2703.580,0.00300000,8.11074
ASK,2703.590,0.04450000,120.309755
ASK,2703.620,0.00220000,5.947964
ASK,2703.630,0.00530000,14.329239000000001
ASK,2703.660,0.00210000,5.677686
ASK,2703.700,0.00250000,6.75925
ASK,2703.710,0.00330000,8.922243
ASK,2703.740,0.00300000,8.11122
ASK,2703.760,0.00190000,5.137144
ASK,2703.770,0.00820000,22.170914000000003
ASK,2703.810,0.00640000,17.304384
ASK,2703.840,0.11000000,297.42240000000004
ASK,2703.850,0.00560000,15.14156
ASK,2703.860,0.00200000,5.40772
ASK,2703.870,0.00190000,5.137353
ASK,2703.900,0.03700000,100.04429999999999
ASK,2703.970,0.00950000,25.687714999999997
ASK,2703.990,0.04470000,120.86835299999998
ASK,2704.000,2.15840000,5836.3135999999995
ASK,2704.040,0.05360000,144.936544
ASK,2704.050,0.01780000,48.132090000000005
ASK,2704.070,0.05280000,142.774896
ASK,2704.080,0.24660000,666.826128
ASK,2704.120,0.00190000,5.137828
ASK,2704.140,0.00900000,24.337259999999997
ASK,2704.190,0.00570000,15.413883
ASK,2704.220,0.00480000,12.980255999999997
ASK,2704.250,10.83350000,29296.492375
ASK,2704.270,0.00290000,7.842382999999999
ASK,2704.330,0.00280000,7.572124
ASK,2704.340,0.00330000,8.924322
ASK,2704.360,0.05540000,149.821544
ASK,2704.370,0.03150000,85.18765499999999
ASK,2704.390,0.00210000,5.679219
ASK,2704.460,0.05000000,135.223
ASK,2704.470,0.00200000,5.408939999999999
ASK,2704.480,0.00190000,5.138512
ASK,2704.520,0.00590000,15.956667999999999
ASK,2704.530,1.10990000,3001.7578470000003
ASK,2704.540,0.05530000,149.561062
ASK,2704.570,0.00470000,12.711479
ASK,2704.630,0.02000000,54.092600000000004
ASK,2704.660,0.00760000,20.555415999999997
ASK,2704.680,0.01330000,35.972243999999996
ASK,2704.690,0.02950000,79.788355
ASK,2704.700,0.00200000,5.4094
ASK,2704.720,0.00330000,8.925576
ASK,2704.740,0.02300000,62.209019999999995
ASK,2704.780,0.00570000,15.417246000000002
ASK,2704.810,0.00700000,18.93367
ASK,2704.820,0.00230000,6.221086000000001
ASK,2704.830,0.00220000,5.950626000000001
ASK,2704.840,0.00190000,5.139196
ASK,2704.870,0.00430000,11.630941
ASK,2704.890,0.00310000,8.385159
ASK,2704.930,0.01510000,40.844443
ASK,2704.950,0.01910000,51.664545
ASK,2704.960,0.01180000,31.918528
ASK,2705.000,0.25060000,677.8729999999999
ASK,2705.020,0.00900000,24.34518
ASK,2705.030,0.04460000,120.644338
ASK,2705.040,0.00190000,5.139576
ASK,2705.090,0.00290000,7.844761
ASK,2705.110,0.02520000,68.168772
ASK,2705.120,0.00860000,23.264032
ASK,2705.160,0.00250000,6.7629
ASK,2705.180,0.00550000,14.878489999999998
ASK,2705.190,0.00820000,22.182558000000004
ASK,2705.200,0.00190000,5.13988
ASK,2705.220,0.00220000,5.951484
ASK,2705.240,0.21150000,572.1582599999999
ASK,2705.260,0.00700000,18.93682
ASK,2705.290,0.00750000,20.289675
ASK,2705.300,0.04470000,120.92690999999999
ASK,2705.320,0.00250000,6.763300000000001
ASK,2705.350,10.83350000,29308.409225
ASK,2705.400,0.00260000,7.03404
ASK,2705.480,0.00280000,7.575344
ASK,2705.490,0.00580000,15.691841999999998
ASK,2705.500,0.00350000,9.46925
ASK,2705.520,0.00310000,8.387112
ASK,2705.540,0.00230000,6.222742
ASK,2705.560,0.00190000,5.1405639999999995
ASK,2705.630,0.00560000,15.151528
ASK,2705.640,0.00250000,6.7641
ASK,2705.660,0.00300000,8.11698
ASK,2705.680,0.00290000,7.846471999999999
ASK,2705.710,0.00990000,26.786529
ASK,2705.750,0.00420000,11.364149999999999
ASK,2705.790,0.00300000,8.11737
ASK,2705.800,0.00630000,17.04654
ASK,2705.810,0.00920000,24.893452
ASK,2705.830,0.01070000,28.952381
ASK,2705.840,0.16990000,459.722216
ASK,2705.880,0.12520000,338.776176
ASK,2705.920,0.00190000,5.141248
ASK,2705.950,0.00530000,14.341534999999999
ASK,2705.970,0.00210000,5.682536999999999
ASK,2705.990,0.00360000,9.741563999999999
ASK,2706.000,0.00490000,13.2594
ASK,2706.020,0.00200000,5.41204
ASK,2706.060,0.00190000,5.141514
ASK,2706.080,0.00190000,5.141552
ASK,2706.100,0.00220000,5.95342
ASK,2706.140,0.00190000,5.141666
ASK,2706.160,0.00270000,7.306632
ASK,2706.170,0.00750000,20.296275
ASK,2706.250,0.01120000,30.31
ASK,2706.280,0.00190000,5.141932000000001
ASK,2706.290,0.00590000,15.967111
ASK,2706.360,0.00210000,5.683356
ASK,2706.370,0.00860000,23.274782
ASK,2706.390,0.00380000,10.284282
ASK,2706.410,0.03700000,100.13716999999998
ASK,2706.470,10.88050000,29447.746834999998
ASK,2706.530,0.02720000,73.617616
ASK,2706.540,1.11380000,3014.5442519999997
ASK,2706.560,0.04850000,131.26816
ASK,2706.580,1.86290000,5042.087882
ASK,2706.620,0.01550000,41.95261
ASK,2706.630,0.00660000,17.863758
ASK,2706.640,0.00190000,5.142615999999999
ASK,2706.660,0.03700000,100.14641999999999
ASK,2706.710,0.12120000,328.053252
ASK,2706.740,0.00400000,10.82696
ASK,2706.750,0.00310000,8.390925
ASK,2706.810,0.00770000,20.842437
ASK,2706.840,0.00590000,15.970356
ASK,2706.890,0.04680000,126.682452
ASK,2706.900,0.02410000,65.23629
ASK,2706.990,0.00400000,10.82796
ASK,2707.000,0.06510000,176.22570000000002
ASK,2707.020,0.00260000,7.038252
ASK,2707.080,0.00190000,5.143452
ASK,2707.120,0.00190000,5.143528
ASK,2707.140,0.00200000,5.41428
ASK,2707.160,0.03570000,96.645612
ASK,2707.180,0.00370000,10.016566
ASK,2707.190,5.49080000,14864.638852
ASK,2707.240,5.57390000,15089.885036
ASK,2707.250,0.00900000,24.36525
ASK,2707.270,0.00220000,5.9559940000000005
ASK,2707.300,0.00310000,8.39263
ASK,2707.330,0.00220000,5.956126
ASK,2707.360,0.00680000,18.410048
ASK,2707.410,0.04010000,108.56714099999999
ASK,2707.420,0.00310000,8.393002
ASK,2707.450,0.00320000,8.66384
ASK,2707.490,0.00250000,6.768725
ASK,2707.500,0.01990000,53.879250000000006
ASK,2707.530,0.00200000,5.41506
ASK,2707.540,1.12100000,3035.15234
ASK,2707.560,10.83350000,29332.351260000003
ASK,2707.570,0.00200000,5.41514
ASK,2707.590,0.00410000,11.101119000000002
ASK,2707.650,0.00190000,5.144535
ASK,2707.660,0.00240000,6.498383999999999
ASK,2707.670,0.00210000,5.686107
ASK,2707.690,0.01640000,44.406116000000004
ASK,2707.710,0.09060000,245.318526
ASK,2707.720,0.00190000,5.144667999999999
ASK,2707.730,0.03570000,96.66596100000001
ASK,2707.750,0.00290000,7.852474999999999
ASK,2707.850,0.00390000,10.560614999999999
ASK,2707.890,0.00210000,5.6865689999999995
ASK,2707.900,0.00480000,12.997919999999999
ASK,2707.920,0.00200000,5.41584
ASK,2707.940,0.03090000,83.675346
ASK,2707.950,0.00280000,7.58226
ASK,2707.960,2.99510000,8110.610995999999
ASK,2707.990,0.01040000,28.163095999999996
ASK,2708.000,1.29730000,3513.0883999999996
ASK,2708.020,0.00210000,5.6868419999999995
ASK,2708.030,0.00280000,7.582484000000001
BID,2685.360,7.70370000,20687.207832000004
BID,2685.350,0.01620000,43.502669999999995
BID,2685.340,0.00300000,8.05602
BID,2685.320,0.00300000,8.05596
BID,2685.310,0.00300000,8.05593
BID,2685.260,0.00200000,5.370520000000001
BID,2685.250,3.70900000,9959.59225
BID,2685.210,0.03810000,102.30650100000001
BID,2685.200,0.00190000,5.1018799999999995
BID,2685.110,0.00220000,5.907242000000001
BID,2685.100,14.35390000,38541.65689
BID,2685.090,0.05390000,144.72635100000002
BID,2685.050,0.00220000,5.907110000000001
BID,2685.040,0.00380000,10.203152
BID,2685.020,1.92320000,5163.830464
BID,2685.000,2.80700000,7536.795
BID,2684.990,0.20210000,542.636479
BID,2684.980,0.30570000,820.798386
BID,2684.950,0.00380000,10.20281
BID,2684.930,0.60000000,1610.9579999999999
BID,2684.920,0.80000000,2147.936
BID,2684.900,1.72120000,4621.24988
BID,2684.890,0.00190000,5.101291
BID,2684.880,4.17960000,11221.724447999999
BID,2684.870,0.00450000,12.081914999999999
BID,2684.860,0.01630000,43.763217999999995
BID,2684.850,0.55520000,1490.62872
BID,2684.820,6.35380000,17058.809316
BID,2684.810,0.01520000,40.809112
BID,2684.800,2.90770000,7806.592960000001
BID,2684.790,0.94240000,2530.146096
BID,2684.780,0.00190000,5.101082000000001
BID,2684.760,0.00190000,5.101044000000001
BID,2684.750,2.55330000,6854.972175000001
BID,2684.740,0.00920000,24.699607999999998
BID,2684.730,0.10110000,271.426203
BID,2684.720,0.74400000,1997.43168
BID,2684.710,1.70130000,4567.497123
BID,2684.700,5.84100000,15681.332699999999
BID,2684.680,5.19190000,13938.590092
BID,2684.670,6.19790000,16639.316193
BID,2684.640,3.70900000,9957.32976
BID,2684.630,3.31520000,8900.085376
BID,2684.600,3.08340000,8277.69564
BID,2684.590,0.37240000,999.7413160000001
BID,2684.560,0.23630000,634.361528
BID,2684.550,1.55560000,4176.085980000001
BID,2684.530,1.85920000,4991.078176
BID,2684.520,0.05000000,134.226
BID,2684.500,1.32090000,3545.95605
BID,2684.490,0.93470000,2509.192803
BID,2684.480,5.67760000,15241.403648
BID,2684.470,14.51130000,38955.149510999996
BID,2684.420,1.01030000,2712.069526
BID,2684.410,0.00380000,10.200757999999999
BID,2684.400,2.80700000,7535.1108
BID,2684.370,12.60750000,33843.194774999996
BID,2684.340,10.83720000,29090.729448
BID,2684.330,12.96660000,34806.633378
BID,2684.320,22.66470000,60839.307504000004
BID,2684.310,0.49720000,1334.6389319999998
BID,2684.300,1.31900000,3540.5917
BID,2684.290,0.29090000,780.859961
BID,2684.270,7.44100000,19973.65307
BID,2684.250,14.50460000,38933.97255
BID,2684.240,44.20920000,118668.10300799999
BID,2684.220,14.50630000,38938.10058599999
BID,2684.210,0.00280000,7.515788
BID,2684.200,1.48800000,3994.0896
BID,2684.150,14.50250000,38926.885375
BID,2684.140,0.00380000,10.199732
BID,2684.110,20.30910000,54511.858401000005
BID,2684.080,9.68650000,25999.340920000002
BID,2684.070,7.62670000,20470.596669
BID,2684.050,2.14050000,5745.209025
BID,2684.030,4.08160000,10955.136848
BID,2684.020,3.70900000,9955.03018
BID,2684.010,7.37500000,19794.573750000003
BID,2684.000,1.48800000,3993.792
BID,2683.990,0.74500000,1999.5725499999999
BID,2683.980,0.00190000,5.099562
BID,2683.970,1.30330000,3498.0181009999997
BID,2683.950,1.60000000,4294.32
BID,2683.940,0.00280000,7.515032
BID,2683.900,0.58560000,1571.6918400000002
BID,2683.880,0.01110000,29.791068000000003
BID,2683.870,6.14770000,16499.627599
BID,2683.860,0.00390000,10.467054
BID,2683.850,18.62920000,49997.97842
BID,2683.840,5.48040000,14708.516736000001
BID,2683.830,10.37460000,27843.662717999996
BID,2683.810,1.68000000,4508.8008
BID,2683.800,1.48800000,3993.4944
BID,2683.770,3.72230000,9989.797071
BID,2683.740,2.09280000,5616.531072
BID,2683.720,3.66230000,9828.587755999999
BID,2683.710,8.29510000,22261.642821
BID,2683.700,9.30620000,24975.04894
BID,2683.670,0.00280000,7.514276
BID,2683.660,16.73090000,44900.047093999994
BID,2683.630,0.00380000,10.197794
BID,2683.610,1.85920000,4989.367712
BID,2683.600,2.33880000,6276.403679999999
BID,2683.590,0.00190000,5.098821
BID,2683.580,10.01320000,26871.223255999997
BID,2683.570,4.07440000,10933.937608
BID,2683.560,0.00380000,10.197528
BID,2683.550,6.30000000,16906.365
BID,2683.520,5.93740000,15933.131648
BID,2683.500,0.00800000,21.468
BID,2683.490,19.37490000,51992.350400999996
BID,2683.460,0.00190000,5.098574
BID,2683.450,0.00390000,10.465454999999999
BID,2683.440,7.25680000,19473.187392
BID,2683.430,4.08480000,10961.274864
BID,2683.410,0.37220000,998.7652019999999
BID,2683.400,0.00280000,7.51352
BID,2683.390,3.89390000,10448.852320999998
BID,2683.380,11.80100000,31666.56738
BID,2683.350,0.00190000,5.098365
BID,2683.340,0.00380000,10.196692
BID,2683.330,8.42060000,22595.248598000002
BID,2683.320,0.56480000,1515.539136
BID,2683.310,0.08280000,222.178068
BID,2683.290,10.30060000,27639.496973999998
BID,2683.280,6.30000000,16904.664
BID,2683.260,8.07070000,21655.786482000003
BID,2683.250,0.80040000,2147.6733
BID,2683.230,1.06870000,2867.567901
BID,2683.220,1.03720000,2783.0357839999997
BID,2683.210,0.93140000,2499.141794
BID,2683.200,10.95820000,29403.04224
BID,2683.190,1.86110000,4993.684909
BID,2683.160,4.37160000,11729.702255999999
BID,2683.150,10.83730000,29078.101495000003
BID,2683.140,9.30740000,24973.057235999997
BID,2683.130,4.10970000,11026.859361
BID,2683.110,3.12150000,8375.327865000001
BID,2683.090,2.59730000,6968.789657000001
BID,2683.080,0.04000000,107.3232
BID,2683.070,0.77280000,2073.476496
BID,2683.050,0.14050000,376.96852500000006
BID,2683.040,0.37610000,1009.0913439999999
BID,2683.020,3.45440000,9268.224288
BID,2683.010,6.30000000,16902.963
BID,2683.000,0.01750000,46.95250000000001
BID,2682.990,0.74530000,1999.6324469999997
BID,2682.970,4.10090000,11002.591672999999
BID,2682.960,0.14910000,400.02933600000006
BID,2682.940,3.15650000,8468.70011
BID,2682.930,0.11950000,320.61013499999996
BID,2682.910,0.00380000,10.195058
BID,2682.880,2.57380000,6905.196544
BID,2682.860,0.00280000,7.512008000000001
BID,2682.840,0.00380000,10.194792000000001
BID,2682.830,4.10720000,11018.919376
BID,2682.820,1.77280000,4756.103296
BID,2682.810,0.00190000,5.097339
BID,2682.800,0.78870000,2115.92436
BID,2682.790,6.93260000,18598.709953999998
BID,2682.780,3.70900000,9950.431020000002
BID,2682.750,5.69350000,15274.237125000001
BID,2682.730,1.23070000,3301.6358109999996
BID,2682.720,0.91450000,2453.3474399999996
BID,2682.710,0.00190000,5.097149
BID,2682.700,9.23290000,24769.10083
BID,2682.680,4.18430000,11225.137924
BID,2682.670,0.37260000,999.562842
BID,2682.660,9.86100000,26453.71026
BID,2682.640,1.42050000,3810.69012
BID,2682.630,1.83720000,4928.527836
BID,2682.620,5.45230000,14626.449026
BID,2682.610,5.59170000,15000.350337000002
BID,2682.600,9.48860000,25454.11836
BID,2682.590,0.00660000,17.705094000000003
BID,2682.580,1.24130000,3329.886554
BID,2682.570,1.23070000,3301.4388989999998
BID,2682.560,6.30000000,16900.128
BID,2682.550,0.02950000,79.135225
BID,2682.530,4.79120000,12852.537736
BID,2682.520,1.91580000,5139.171816
BID,2682.510,0.30370000,814.6782870000002
BID,2682.500,0.00540000,14.4855
BID,2682.490,4.92540000,13212.336245999999
BID,2682.480,0.01000000,26.8248
BID,2682.470,0.00380000,10.193385999999999
BID,2682.430,13.53260000,36300.252218
BID,2682.420,6.10570000,16378.051793999999
BID,2682.400,1.49020000,3997.31248
BID,2682.390,0.01490000,39.967611
BID,2682.370,1.41930000,3807.087741
BID,2682.340,4.92510000,13210.792733999999
BID,2682.330,0.36310000,973.9540229999999
BID,2682.320,0.00280000,7.510496000000001
BID,2682.310,0.00380000,10.192778
BID,2682.300,1.24150000,3330.0754500000003
BID,2682.290,8.16280000,21894.996812
BID,2682.280,4.41750000,11848.971900000002
BID,2682.270,0.91070000,2442.743289
BID,2682.260,8.18220000,21946.787772000003
BID,2682.250,0.74230000,1991.034175
BID,2682.220,0.32210000,863.9430619999999
BID,2682.210,4.17610000,11201.177181
BID,2682.200,0.39450000,1058.1279
BID,2682.190,0.00220000,5.900818
BID,2682.180,0.00380000,10.192283999999999
BID,2682.170,2.62420000,7038.5505140000005
BID,2682.160,0.13890000,372.55202399999996
BID,2682.140,8.81980000,23655.938372
BID,2682.130,13.98010000,37496.445613
BID,2682.110,1.04570000,2804.682427
BID,2682.090,0.74500000,1998.15705
BID,2682.080,5.37560000,14417.789248000001
BID,2682.060,1.17670000,3155.9800020000002
BID,2682.050,0.00280000,7.509740000000001
BID,2682.040,1.23070000,3300.786628
BID,2682.030,19.22130000,51552.103239000004
BID,2682.020,17.13630000,45959.899326
BID,2682.000,3.56770000,9568.571399999999
BID,2681.980,9.30240000,24948.850752000002
BID,2681.970,3.18620000,8545.292813999999
BID,2681.960,1.90800000,5117.17968
BID,2681.950,0.36070000,967.379365
BID,2681.940,1.55760000,4177.389744
BID,2681.930,5.58250000,14971.874224999998
BID,2681.920,20.76930000,55701.60105600001
BID,2681.900,1.74630000,4683.40197
BID,2681.890,4.35520000,11680.167328
BID,2681.880,5.34990000,14347.789812
BID,2681.860,1.39160000,3732.076376
BID,2681.850,0.90380000,2423.85603
BID,2681.840,0.85080000,2281.709472
BID,2681.830,2.47220000,6630.020125999999
BID,2681.820,1.55830000,4179.080106
BID,2681.810,0.00600000,16.09086
BID,2681.800,0.05610000,150.44898
BID,2681.790,3.03280000,8133.332711999999
BID,2681.780,0.00660000,17.699748
BID,2681.760,10.19740000,27346.979424
BID,2681.750,9.84530000,26402.633275
BID,2681.740,3.66040000,9816.241096
BID,2681.720,1.58940000,4262.325768
BID,2681.710,3.81110000,10220.264981
BID,2681.700,1.74070000,4668.03519
BID,2681.690,1.38360000,3710.3862839999997
BID,2681.680,2.72010000,7294.437768
BID,2681.670,1.23060000,3300.063102
BID,2681.650,0.90000000,2413.485
BID,2681.640,0.00190000,5.095116
BID,2681.630,2.78310000,7463.244453
BID,2681.620,15.31890000,41079.468618
BID,2681.610,3.71280000,9956.281608000001
BID,2681.600,2.13650000,5729.238399999999
BID,2681.590,1.39240000,3733.845916
BID,2681.580,17.29640000,46381.680312
BID,2681.570,5.20460000,13956.499222
BID,2681.560,0.69830000,1872.5333480000002
BID,2681.540,7.23500000,19400.9419
BID,2681.530,2.87780000,7716.907034000001
BID,2681.520,1.55820000,4178.344464
BID,2681.510,6.69550000,17954.050205000003
BID,2681.490,1.33550000,3581.1298949999996
BID,2681.480,9.24980000,24803.153704
BID,2681.460,2.71290000,7274.532834
BID,2681.430,2.13530000,5725.6574789999995
BID,2681.420,3.32680000,8920.548056
BID,2681.410,2.22270000,5959.970007
BID,2681.400,0.00390000,10.45746
BID,2681.380,0.63960000,1715.010648
BID,2681.370,6.73610000,18061.976457
BID,2681.360,0.00380000,10.189168
BID,2681.330,0.52870000,1417.6191709999998
BID,2681.320,0.04470000,119.855004
BID,2681.280,2.40420000,6446.3333760000005
BID,2681.270,2.87950000,7720.7169650000005
BID,2681.260,15.03350000,40308.72221
BID,2681.250,8.11720000,21764.2425
BID,2681.240,4.17590000,11196.590116
BID,2681.230,0.00380000,10.188674
BID,2681.210,6.30190000,16896.717299
BID,2681.190,1.55760000,4176.221544
BID,2681.180,2.55830000,6859.262793999999
BID,2681.170,1.56750000,4202.733975
BID,2681.160,0.00380000,10.188407999999999
BID,2681.150,3.69610000,9909.798515
BID,2681.140,5.58920000,14985.427688
BID,2681.120,0.00190000,5.0941279999999995
BID,2681.110,5.71340000,15318.253874
BID,2681.090,0.00380000,10.188142000000001
BID,2681.070,1.39230000,3732.8537610000003
BID,2681.060,6.13880000,16458.491127999998
BID,2681.050,0.00210000,5.630205
BID,2681.040,1.32140000,3542.726256
BID,2681.030,6.37960000,17103.898988
BID,2681.020,0.00380000,10.187876
BID,2681.000,1.93390000,5184.7859
BID,2680.990,0.76330000,2046.3996669999997
BID,2680.980,1.55750000,4175.6263500000005
BID,2680.970,17.41300000,46683.73061
BID,2680.960,41.06020000,110080.753792
BID,2680.940,6.30000000,16889.922
BID,2680.910,0.76340000,2046.6066939999998
BID,2680.890,0.00380000,10.187382
BID,2680.880,3.29850000,8842.88268
BID,2680.870,1.32140000,3542.501618
BID,2680.860,0.09160000,245.566776
BID,2680.850,1.32130000,3542.2071049999995
BID,2680.820,2.02040000,5416.328728
BID,2680.810,2.34060000,6274.703885999999
BID,2680.800,10.76570000,28860.688560000002
BID,2680.790,10.45860000,28037.310294000003
BID,2680.780,3.57590000,9586.201202
BID,2680.770,1.32060000,3540.224862
BID,2680.760,1.43190000,3838.580244
BID,2680.750,1.31460000,3524.11395
BID,2680.740,10.99010000,29461.600673999998
BID,2680.730,6.01910000,16135.581943
BID,2680.720,0.01080000,28.951776
